,id,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews
15433,46417510,Brooklyn,Bushwick,Entire home/apt,150.0,30,0
15437,53615384,Manhattan,Upper East Side,Entire home/apt,350.0,30,0
15451,2748094,Manhattan,East Village,Entire home/apt,253.0,30,84
15454,1164534747213002769,Manhattan,Hell's Kitchen,Entire home/apt,233.0,30,0
15455,51307052,Brooklyn,Bedford-Stuyvesant,Private room,47.0,30,8
15458,793638699862272241,Brooklyn,Williamsburg,Entire home/apt,336.0,1,195
15459,1113030110156474204,Manhattan,Chelsea,Entire home/apt,55.0,30,0
15470,35197500,Queens,Queens Village,Entire home/apt,101.0,30,24
15476,37944508,Brooklyn,Bedford-Stuyvesant,Private room,60.0,4,82
15483,1147185172899974347,Brooklyn,Bedford-Stuyvesant,Private room,125.0,5,3
15484,1113463250186485659,Brooklyn,Coney Island,Entire home/apt,105.0,30,0
15488,1046330878473034298,Brooklyn,Bedford-Stuyvesant,Entire home/apt,120.0,3,0
15489,734682208263244829,Brooklyn,Bushwick,Entire home/apt,441.0,30,11
15494,819761922178142776,Brooklyn,Bedford-Stuyvesant,Private room,149.0,31,0
15497,2995701,Brooklyn,Bedford-Stuyvesant,Private room,295.0,30,506
15501,904998041073180558,Manhattan,Battery Park City,Private room,1170.0,1,0
15508,59014,Manhattan,Lower East Side,Entire home/apt,150.0,30,60
15509,792793758746280508,Manhattan,SoHo,Entire home/apt,229.0,30,3
15510,883480,Manhattan,Upper West Side,Entire home/apt,185.0,30,82
15511,843522384418926967,Manhattan,Morningside Heights,Entire home/apt,130.0,30,0
15512,45493857,Manhattan,Chinatown,Private room,96.0,30,0
15513,39537553,Manhattan,Hell's Kitchen,Entire home/apt,350.0,30,0
15514,48891803,Manhattan,Upper West Side,Private room,100.0,30,47
15515,820836875720364275,Manhattan,Chinatown,Private room,99.0,30,0
15529,9626230,Brooklyn,Bedford-Stuyvesant,Entire home/apt,441.0,30,140
15535,904997635657518046,Manhattan,Battery Park City,Private room,912.0,1,0
15537,1029788344197600674,Manhattan,Midtown,Hotel room,1999.0,1,0
15548,1201702762388845476,Queens,Cambria Heights,Private room,80.0,30,0
15549,668101492405958388,Queens,Jamaica,Private room,93.0,1,94
15550,744307258225953765,Queens,Ditmars Steinway,Private room,106.0,2,82
15552,1142849705524030617,Manhattan,West Village,Entire home/apt,372.0,30,0
15556,1168125280377121887,Manhattan,Midtown,Private room,144.0,1,5
15562,579561089289585584,Queens,Springfield Gardens,Private room,45.0,30,11
15564,762528328514688653,Manhattan,East Village,Entire home/apt,120.0,30,10
15574,774766839213283130,Brooklyn,Bushwick,Private room,110.0,30,2
15575,48661038,Staten Island,New Springville,Entire home/apt,275.0,30,29
15577,1095611372784317486,Manhattan,Midtown,Private room,276.0,1,44
15580,865605175906629028,Brooklyn,Bedford-Stuyvesant,Entire home/apt,176.0,30,0
15585,34600024,Brooklyn,Bedford-Stuyvesant,Entire home/apt,131.0,30,99
15605,739239,Manhattan,Upper West Side,Entire home/apt,218.0,30,19
15606,54058732,Brooklyn,Bedford-Stuyvesant,Entire home/apt,299.0,30,22
15627,951439,Manhattan,Upper West Side,Entire home/apt,228.0,30,9
15629,1160945133471556449,Manhattan,Murray Hill,Private room,345.0,1,1
15630,1164428803767910871,Manhattan,Midtown,Entire home/apt,700.0,30,0
15635,3288496,Manhattan,Lower East Side,Entire home/apt,115.0,30,19
15639,46683990,Manhattan,Midtown,Entire home/apt,221.0,30,3
15640,1163036515405288634,Manhattan,Lower East Side,Entire home/apt,408.0,30,0
15650,19528326,Manhattan,Kips Bay,Entire home/apt,123.0,30,74
15651,28838614,Queens,Queens Village,Entire home/apt,105.0,30,63
15660,38956629,Manhattan,Midtown,Hotel room,486.0,1,2
15665,1167325491094087654,Manhattan,Hell's Kitchen,Entire home/apt,175.0,30,1
15675,9341144,Manhattan,Harlem,Entire home/apt,109.0,30,11
15677,1210002564144340543,Queens,St. Albans,Private room,45.0,30,0
15682,36239952,Manhattan,Hell's Kitchen,Private room,385.0,1,26
15683,1034325119213422367,Queens,Rosedale,Private room,114.0,2,8
15684,768383195913434699,Queens,St. Albans,Entire home/apt,86.0,30,45
15685,1056509899939593559,Brooklyn,Canarsie,Entire home/apt,200.0,30,0
15686,638274411802977958,Brooklyn,Bay Ridge,Private room,100.0,30,0
15687,38880744,Manhattan,Washington Heights,Private room,50.0,30,0
15688,759510323619765888,Manhattan,Midtown,Private room,79.0,1,28
15689,23170592,Queens,Maspeth,Private room,65.0,30,6
15690,854462861008883615,Brooklyn,East New York,Entire home/apt,148.0,3,28
15691,659862982529135703,Queens,Woodside,Private room,45.0,30,2
15692,744908934921683014,Manhattan,Harlem,Entire home/apt,1567.0,1,4
15693,961219465029002448,Queens,Corona,Private room,71.0,30,9
15694,1027513163797598666,Brooklyn,Cypress Hills,Private room,280.0,1,3
15695,643975067258502855,Brooklyn,East Flatbush,Private room,95.0,30,10
15696,1010164115494214214,Brooklyn,Flatbush,Private room,36.0,30,1
15697,724442948593741619,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,170.0,30,7
15698,703703457778787087,Brooklyn,Bay Ridge,Entire home/apt,120.0,30,0
15699,973435848249028533,Manhattan,Harlem,Entire home/apt,120.0,30,1
15700,818852366357722810,Brooklyn,East Flatbush,Entire home/apt,160.0,30,1
15708,4440751,Manhattan,Lower East Side,Entire home/apt,114.0,30,42
15712,975386769408864963,Manhattan,Midtown,Entire home/apt,256.0,30,0
15716,54245163,Manhattan,Upper East Side,Entire home/apt,115.0,30,7
15717,562228465268570725,Manhattan,Midtown,Private room,154.0,1,59
15719,638208932898066716,Manhattan,Midtown,Private room,117.0,1,10
15721,49872358,Manhattan,Midtown,Private room,193.0,1,94
15728,53489560,Manhattan,Lower East Side,Entire home/apt,120.0,30,7
15734,21566909,Brooklyn,Park Slope,Entire home/apt,190.0,30,123
15735,649110754016519016,Brooklyn,Bedford-Stuyvesant,Entire home/apt,149.0,2,89
15737,1029125365022473668,Manhattan,Midtown,Hotel room,559.0,1,0
15738,1005366083246511307,Brooklyn,Sheepshead Bay,Private room,100.0,30,1
15746,887604599187144034,Bronx,North Riverdale,Private room,95.0,30,1
15748,53848694,Manhattan,Midtown,Entire home/apt,431.0,1,23
15750,1095762511256498837,Brooklyn,Gravesend,Private room,27.0,30,0
15753,644156882646200864,Queens,Rockaway Beach,Entire home/apt,73.0,30,26
15754,1166910890725314826,Brooklyn,Canarsie,Private room,120.0,30,0
15755,762579977393252405,Queens,Cambria Heights,Private room,200.0,30,12
15758,651634314032635229,Bronx,Fieldston,Private room,59.0,30,10
15759,23219361,Staten Island,Arrochar,Entire home/apt,78.0,30,91
15761,17866206,Brooklyn,Coney Island,Entire home/apt,89.0,30,168
15765,1164456848931444482,Manhattan,Midtown,Entire home/apt,530.0,30,0
15772,29168569,Brooklyn,East Flatbush,Private room,61.0,30,7
15775,7389120,Brooklyn,Sheepshead Bay,Entire home/apt,83.0,30,78
15776,24853936,Queens,Jamaica,Private room,110.0,1,183
15777,860219417695095744,Queens,Jamaica,Private room,50.0,30,19
15778,1019618568571379980,Queens,Rosedale,Private room,300.0,3,10
15781,828468031489975936,Queens,Jamaica,Entire home/apt,103.0,30,28
15782,555687828315016864,Staten Island,Mariners Harbor,Private room,60.0,30,42
15783,1141375785847953036,Staten Island,Randall Manor,Private room,180.0,2,4
15784,609165336419094270,Brooklyn,East Flatbush,Private room,75.0,30,11
15785,30470947,Queens,Forest Hills,Private room,68.0,30,16
15786,49925408,Brooklyn,East Flatbush,Entire home/apt,231.0,3,224
15787,41538377,Manhattan,Harlem,Private room,50.0,30,99
15788,45850493,Brooklyn,East Flatbush,Private room,45.0,30,5
15789,1211608172160011490,Queens,Woodhaven,Private room,109.0,1,1
15790,809649506221297892,Queens,South Ozone Park,Entire home/apt,420.0,30,9
15791,776958081437989970,Brooklyn,Canarsie,Entire home/apt,231.0,1,102
15792,35236534,Queens,Woodside,Private room,43.0,30,4
15793,756017911613112955,Bronx,Fordham,Private room,93.0,30,0
15794,10199699,Manhattan,Harlem,Private room,64.0,30,13
15795,930978316182421158,Queens,Woodside,Private room,38.0,30,0
15796,656281,Brooklyn,Kensington,Private room,83.0,30,75
15797,21882095,Brooklyn,East Flatbush,Entire home/apt,225.0,30,8
15798,1219630411170805300,Brooklyn,Fort Greene,Private room,240.0,30,0
15799,16132114,Staten Island,Tompkinsville,Private room,37.0,30,28
15800,750835631234831601,Brooklyn,East New York,Entire home/apt,200.0,2,54
15801,586798321587331719,Staten Island,Emerson Hill,Private room,40.0,30,0
15802,1188687698590570988,Brooklyn,Fort Greene,Entire home/apt,120.0,30,0
15803,1223024152555864272,Queens,Woodside,Private room,40.0,30,0
15804,2870840,Manhattan,Washington Heights,Private room,69.0,30,120
15805,195123,Manhattan,Washington Heights,Private room,75.0,30,229
15806,619762115206375738,Queens,Hollis,Shared room,174.0,30,56
15807,53869676,Queens,Rosedale,Entire home/apt,125.0,30,27
15808,750900533440778103,Brooklyn,Canarsie,Private room,147.0,30,23
15809,10849166,Brooklyn,Flatlands,Private room,45.0,30,8
15810,43044308,Queens,Woodside,Private room,38.0,30,3
15811,1046486764198506126,Brooklyn,Kensington,Private room,46.0,30,0
15812,47100985,Brooklyn,Canarsie,Private room,125.0,30,177
15813,43376016,Queens,Woodside,Private room,37.0,30,3
15814,40264373,Queens,Ridgewood,Private room,70.0,30,27
15815,53458499,Brooklyn,East New York,Entire home/apt,160.0,30,37
15816,1003007059776362718,Queens,Kew Gardens Hills,Entire home/apt,169.0,30,2
15817,3563271,Brooklyn,Clinton Hill,Private room,99.0,30,97
15818,918080641424602526,Brooklyn,Flatbush,Private room,74.0,30,1
15819,1034810015156631878,Brooklyn,East New York,Private room,121.0,30,0
15820,35409062,Bronx,Fordham,Private room,99.0,30,6
15821,14826817,Brooklyn,Flatbush,Private room,80.0,30,135
15822,53773701,Queens,Rego Park,Private room,164.0,1,158
15823,27967621,Staten Island,Randall Manor,Private room,94.0,2,208
15824,671719926157001801,Queens,Glendale,Entire home/apt,114.0,30,7
15825,1047124111969540022,Brooklyn,Kensington,Private room,46.0,30,0
15826,46929299,Brooklyn,Gravesend,Private room,500.0,30,1
15827,618927610124184285,Queens,Springfield Gardens,Private room,80.0,30,0
15829,708593748254632873,Manhattan,Upper East Side,Entire home/apt,193.0,30,0
15832,1112428943920033310,Brooklyn,Canarsie,Entire home/apt,156.0,30,0
15837,725986142193287056,Queens,Jamaica Hills,Private room,130.0,30,11
15839,793306261107429606,Manhattan,Kips Bay,Entire home/apt,295.0,31,0
15840,601684518197356654,Manhattan,Hell's Kitchen,Entire home/apt,235.0,30,9
15841,46699241,Manhattan,Midtown,Entire home/apt,275.0,30,0
15849,32634041,Queens,Far Rockaway,Entire home/apt,150.0,30,231
15858,886380153672699150,Manhattan,Hell's Kitchen,Entire home/apt,170.0,30,2
15859,842978126440326634,Bronx,Fordham,Entire home/apt,170.0,30,0
15860,1223798370173976399,Queens,Laurelton,Private room,88.0,30,0
15861,781354257177220014,Queens,St. Albans,Private room,39.0,30,13
15862,797925670643058117,Queens,East Elmhurst,Entire home/apt,100.0,30,38
15863,734218369429025853,Bronx,Parkchester,Private room,100.0,30,47
15864,1173460101239720433,Queens,Rockaway Beach,Private room,88.0,30,0
15865,1023405001961912877,Bronx,Norwood,Private room,49.0,30,2
15866,50012899,Queens,Corona,Shared room,50.0,30,54
15867,10170156,Brooklyn,Kensington,Shared room,249.0,30,7
15868,871115043844246546,Brooklyn,Midwood,Private room,75.0,30,2
15870,1013138671419296074,Brooklyn,Williamsburg,Entire home/apt,295.0,30,2
15872,1124909486762704847,Brooklyn,Cypress Hills,Private room,45.0,30,2
15873,54068602,Brooklyn,East Flatbush,Private room,45.0,30,7
15874,27933214,Brooklyn,Bergen Beach,Entire home/apt,150.0,30,147
15875,44435099,Brooklyn,East New York,Private room,48.0,30,82
15876,51828187,Queens,Corona,Private room,71.0,30,16
15877,830610321913691030,Brooklyn,Cypress Hills,Entire home/apt,99.0,30,48
15878,705712753930029428,Brooklyn,Cypress Hills,Private room,50.0,30,36
15879,1046765851091797326,Brooklyn,Cypress Hills,Private room,121.0,3,12
15880,806740599278835112,Manhattan,Harlem,Entire home/apt,160.0,30,6
15881,51519947,Brooklyn,East Flatbush,Private room,60.0,30,36
15882,33589554,Queens,Springfield Gardens,Entire home/apt,227.0,3,78
15883,609485334617648116,Queens,Ridgewood,Private room,85.0,30,38
15884,841536197790389488,Manhattan,Harlem,Entire home/apt,906.0,1,9
15885,2847652,Manhattan,Washington Heights,Private room,45.0,30,209
15886,900301067012439683,Brooklyn,East New York,Private room,280.0,2,56
15887,47451852,Queens,Queens Village,Entire home/apt,150.0,30,1
15888,48215693,Queens,Ozone Park,Private room,110.0,5,59
15889,18490141,Queens,Jamaica,Entire home/apt,92.0,30,47
15890,4742068,Brooklyn,Bensonhurst,Entire home/apt,92.0,30,108
15891,1793104,Manhattan,Harlem,Private room,85.0,30,2
15892,1163066518449751474,Queens,Elmhurst,Entire home/apt,130.0,30,0
15893,44478978,Queens,Springfield Gardens,Entire home/apt,170.0,30,9
15894,52993669,Queens,Forest Hills,Entire home/apt,199.0,30,79
15895,4198695,Brooklyn,Midwood,Private room,53.0,30,7
15896,52721824,Brooklyn,Crown Heights,Entire home/apt,108.0,30,4
15897,850926985725345985,Staten Island,Stapleton,Private room,86.0,1,103
15898,735740047616638963,Bronx,Mott Haven,Private room,175.0,1,19
15899,52405277,Brooklyn,East New York,Private room,90.0,2,42
15900,4174847,Queens,Ridgewood,Private room,48.0,30,46
15901,1205116034244099439,Bronx,Morrisania,Private room,88.0,30,0
15902,14822309,Manhattan,Harlem,Private room,65.0,30,21
15903,43450191,Queens,Woodside,Private room,37.0,30,2
15904,18077042,Queens,Ozone Park,Private room,99.0,4,279
15905,695447606081906268,Queens,Woodside,Private room,48.0,30,1
15906,924666864724020545,Brooklyn,Flatbush,Private room,50.0,30,1
15907,16015571,Brooklyn,Flatlands,Shared room,23.0,30,34
15908,803036473552203166,Queens,Jackson Heights,Private room,39.0,30,23
15909,1046418840278601680,Brooklyn,Kensington,Private room,46.0,30,3
15910,18917771,Brooklyn,Bensonhurst,Entire home/apt,99.0,30,145
15911,1038660306619140632,Brooklyn,Flatlands,Shared room,75.0,31,0
15912,21488608,Manhattan,East Harlem,Entire home/apt,121.0,30,11
15913,11452989,Manhattan,Harlem,Private room,44.0,30,82
15914,53294652,Brooklyn,East New York,Entire home/apt,100.0,30,56
15915,942789916504865346,Queens,Richmond Hill,Entire home/apt,259.0,30,12
15916,750723710285471751,Brooklyn,Flatbush,Entire home/apt,220.0,30,28
15917,51069128,Queens,Maspeth,Private room,40.0,30,3
15918,1186177119755365263,Brooklyn,East New York,Private room,57.0,30,1
15919,48017619,Brooklyn,East Flatbush,Entire home/apt,70.0,30,12
15920,968991001405816296,Manhattan,Harlem,Private room,46.0,30,4
15921,53645215,Queens,East Elmhurst,Entire home/apt,130.0,30,21
15922,1038664994563415350,Brooklyn,Flatlands,Shared room,75.0,30,0
15923,14858777,Manhattan,Harlem,Private room,71.0,30,8
15924,982276,Manhattan,Two Bridges,Private room,102.0,30,63
15925,16580,Manhattan,East Village,Private room,187.0,1,584
15926,1038634824206239688,Brooklyn,Flatlands,Shared room,75.0,30,0
15927,679737864262116907,Staten Island,St. George,Entire home/apt,115.0,30,60
15928,45380558,Queens,Woodside,Private room,37.0,30,0
15929,8283594,Brooklyn,Sunset Park,Private room,56.0,30,20
15930,883896500051204160,Manhattan,Harlem,Entire home/apt,76.0,30,0
15931,47977634,Brooklyn,East New York,Private room,72.0,2,72
15932,24962971,Brooklyn,Sunset Park,Private room,60.0,30,26
15933,51232872,Queens,Ditmars Steinway,Private room,60.0,30,19
15934,685623166091060477,Brooklyn,Cypress Hills,Private room,79.0,30,82
15935,1122359020190315868,Brooklyn,Crown Heights,Private room,70.0,30,0
15936,1023529,Manhattan,Harlem,Private room,58.0,30,208
15937,8687556,Brooklyn,Kensington,Entire home/apt,85.0,30,87
15938,28786900,Brooklyn,East Flatbush,Private room,50.0,30,5
15939,829139485988087913,Queens,Springfield Gardens,Entire home/apt,250.0,30,19
15940,934303061471257276,Manhattan,Harlem,Private room,80.0,2,28
15941,1220324089859589271,Queens,Jackson Heights,Private room,80.0,30,0
15942,45222805,Queens,Woodside,Private room,45.0,30,1
15943,13230807,Brooklyn,Bay Ridge,Entire home/apt,105.0,30,11
15944,825247324039186969,Manhattan,East Harlem,Entire home/apt,120.0,30,9
15945,53796775,Brooklyn,East New York,Private room,100.0,3,21
15946,788972847900260034,Queens,Corona,Private room,100.0,30,17
15947,930936926471139471,Queens,Woodside,Private room,41.0,30,1
15948,32081249,Queens,Glendale,Entire home/apt,108.0,30,38
15949,1148094768180137248,Queens,East Elmhurst,Private room,52.0,30,0
15950,1182028248963470615,Brooklyn,East New York,Private room,60.0,30,1
15951,644111410061518547,Queens,Jackson Heights,Private room,60.0,30,4
15952,751590253777641465,Manhattan,Washington Heights,Private room,64.0,30,18
15953,894492257463899033,Brooklyn,Flatbush,Private room,43.0,30,0
15954,43038680,Queens,Woodside,Private room,35.0,30,0
15955,57166,Queens,Ditmars Steinway,Entire home/apt,108.0,30,164
15956,35539920,Queens,Woodhaven,Private room,55.0,30,23
15957,870114342679438920,Brooklyn,Bay Ridge,Entire home/apt,165.0,30,4
15958,1150660741401064108,Staten Island,Grymes Hill,Entire home/apt,74.0,30,1
15959,947748255892941763,Brooklyn,Crown Heights,Private room,100.0,30,8
15960,20149318,Bronx,Bronxdale,Private room,40.0,30,36
15961,1141676816145625467,Queens,Woodside,Private room,42.0,30,0
15962,1227731262476614861,Staten Island,Tompkinsville,Entire home/apt,125.0,30,0
15963,1032770163786528060,Queens,Briarwood,Private room,104.0,1,32
15964,43388103,Queens,Woodside,Private room,45.0,30,1
15965,705938583194518339,Staten Island,Randall Manor,Private room,119.0,30,5
15966,47496129,Queens,Forest Hills,Entire home/apt,96.0,30,103
15967,36455649,Queens,Woodhaven,Private room,55.0,30,26
15968,586244870263367585,Queens,Woodside,Private room,155.0,1,78
15969,1233046280376059712,Manhattan,Harlem,Private room,399.0,180,0
15970,764766608238216047,Manhattan,Washington Heights,Private room,105.0,30,59
15971,897949174044168754,Queens,Woodside,Private room,166.0,1,48
15972,23808650,Manhattan,East Harlem,Private room,48.0,30,77
15973,50844104,Brooklyn,East Flatbush,Private room,42.0,30,53
15974,762771313461890024,Queens,Woodside,Private room,35.0,30,0
15975,24893756,Queens,East Elmhurst,Entire home/apt,96.0,1,234
15976,40699072,Staten Island,Emerson Hill,Private room,96.0,30,0
15977,1047116194395779115,Brooklyn,Kensington,Private room,46.0,30,0
15978,754705050508576196,Queens,East Elmhurst,Private room,125.0,30,19
15979,1129767988370097933,Queens,Springfield Gardens,Entire home/apt,55.0,30,0
15980,35875858,Queens,Woodhaven,Private room,55.0,30,30
15981,50448458,Queens,Corona,Entire home/apt,140.0,30,31
15982,37862550,Queens,East Elmhurst,Entire home/apt,250.0,30,84
15983,1110095258847823300,Queens,Jamaica Hills,Entire home/apt,520.0,2,2
15984,980481734816658340,Staten Island,Emerson Hill,Private room,90.0,30,0
15985,735669704002442839,Queens,Maspeth,Private room,95.0,30,30
15986,40399598,Queens,Ridgewood,Private room,67.0,30,23
15987,784006807530911630,Brooklyn,Canarsie,Private room,188.0,30,31
15988,32036822,Manhattan,Washington Heights,Private room,68.0,30,188
15989,32382542,Brooklyn,East Flatbush,Private room,75.0,30,29
15990,45866168,Brooklyn,Flatbush,Private room,166.0,30,47
15991,1176783478875254257,Manhattan,East Harlem,Private room,65.0,30,0
15992,1220219701909794208,Queens,Jamaica,Entire home/apt,149.0,30,0
15993,768749593937191123,Brooklyn,Canarsie,Entire home/apt,58.0,30,15
15994,660299946944611779,Brooklyn,Flatbush,Entire home/apt,149.0,30,38
15995,34467399,Brooklyn,Sunset Park,Private room,60.0,30,11
15996,47411727,Queens,Elmhurst,Entire home/apt,201.0,3,146
15997,28936795,Queens,Woodside,Private room,37.0,30,5
15998,5195568,Brooklyn,Sheepshead Bay,Private room,138.0,30,2
15999,30527994,Queens,Queens Village,Private room,96.0,1,62
16000,578445066626711411,Queens,Corona,Private room,94.0,30,16
16001,660439600344856604,Queens,Woodside,Private room,35.0,30,2
16002,52451281,Brooklyn,Cypress Hills,Private room,119.0,30,24
16003,24699045,Queens,Astoria,Entire home/apt,187.0,3,56
16004,848404919151240985,Queens,Jamaica,Entire home/apt,261.0,30,1
16005,734632429122941216,Queens,Springfield Gardens,Entire home/apt,200.0,30,49
16006,11565841,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,90.0,30,170
16008,30662063,Brooklyn,Park Slope,Private room,232.0,4,211
16009,1060352217117589168,Bronx,Allerton,Private room,56.0,30,0
16010,700819811164895055,Brooklyn,Cypress Hills,Private room,50.0,30,28
16011,30558081,Brooklyn,East Flatbush,Entire home/apt,200.0,30,12
16012,634609163193731506,Brooklyn,Prospect Heights,Entire home/apt,250.0,30,6
16013,24525290,Manhattan,Harlem,Entire home/apt,150.0,30,125
16014,46297226,Queens,Woodside,Private room,37.0,30,5
16015,1013814472023496694,Manhattan,Upper West Side,Entire home/apt,361.0,30,0
16016,42391932,Manhattan,Harlem,Entire home/apt,95.0,30,1
16017,4637053,Queens,Long Island City,Entire home/apt,250.0,180,176
16018,28184001,Queens,Astoria,Private room,68.0,30,28
16019,22294028,Manhattan,Harlem,Private room,58.0,30,95
16020,1211521443267680502,Queens,Woodhaven,Entire home/apt,100.0,30,0
16021,681533496702991847,Queens,Ditmars Steinway,Private room,65.0,100,21
16022,25917853,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,140.0,30,93
16023,44289364,Manhattan,Gramercy,Entire home/apt,383.0,30,93
16024,1028322429577330288,Queens,Woodside,Private room,208.0,1,1
16025,721176041440198098,Queens,Astoria,Private room,45.0,30,7
16026,39113138,Bronx,Mount Hope,Private room,59.0,30,36
16027,42646413,Brooklyn,Williamsburg,Private room,70.0,30,0
16028,948154615971768276,Queens,Ridgewood,Entire home/apt,420.0,30,0
16029,1207237382385354348,Queens,Astoria,Private room,120.0,3,0
16030,1213749049480893597,Queens,Woodhaven,Private room,54.0,30,0
16031,900161726918924857,Brooklyn,Bedford-Stuyvesant,Private room,220.0,30,0
16032,53882708,Queens,Sunnyside,Private room,95.0,30,99
16033,855271965684810884,Bronx,Concourse Village,Private room,80.0,30,26
16034,53636623,Brooklyn,Crown Heights,Entire home/apt,100.0,30,78
16035,20830442,Bronx,Claremont Village,Private room,45.0,30,51
16036,919387125442548941,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,200.0,30,0
16037,35267302,Queens,Woodside,Private room,45.0,30,1
16038,26900640,Queens,Woodside,Private room,43.0,30,6
16039,732015468917137084,Manhattan,Washington Heights,Private room,155.0,30,53
16040,46527370,Bronx,Claremont Village,Shared room,50.0,30,0
16041,904540799302575331,Manhattan,Battery Park City,Private room,814.0,1,0
16042,31183826,Brooklyn,Williamsburg,Private room,124.0,30,35
16043,1047045004200840969,Brooklyn,South Slope,Private room,42.0,30,4
16044,31085554,Manhattan,Harlem,Entire home/apt,150.0,30,66
16045,12804309,Brooklyn,Clinton Hill,Entire home/apt,195.0,30,245
16046,789199307199774305,Brooklyn,Crown Heights,Private room,50.0,30,0
16047,47336390,Queens,Woodside,Private room,45.0,30,1
16048,38833,Manhattan,Harlem,Entire home/apt,230.0,3,221
16049,39537097,Queens,Ditmars Steinway,Entire home/apt,80.0,30,376
16050,977732692492896948,Manhattan,Harlem,Entire home/apt,268.0,3,27
16051,733643513468176349,Brooklyn,Williamsburg,Entire home/apt,300.0,30,5
16052,8293281,Brooklyn,Prospect Heights,Private room,165.0,2,223
16053,995023832490126330,Queens,Woodside,Private room,38.0,30,0
16054,52753023,Manhattan,Harlem,Entire home/apt,250.0,30,0
16055,48463531,Queens,Woodside,Private room,35.0,30,4
16056,838140438684301140,Manhattan,East Harlem,Entire home/apt,240.0,120,0
16057,1119976704784916648,Queens,Sunnyside,Private room,44.0,30,0
16058,582137289665171294,Queens,Ditmars Steinway,Private room,212.0,2,99
16059,837615861348802891,Manhattan,Harlem,Entire home/apt,257.0,1,67
16060,19763657,Brooklyn,Williamsburg,Private room,65.0,30,75
16061,49179008,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,108.0,30,12
16062,681548825618098245,Queens,Ditmars Steinway,Private room,85.0,100,22
16063,791899211876811806,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,249.0,30,0
16064,1234307168809559899,Queens,Astoria,Private room,120.0,30,0
16065,761910497248900827,Bronx,Concourse Village,Private room,76.0,14,30
16066,44555814,Queens,Sunnyside,Private room,45.0,30,2
16067,746104322016171774,Brooklyn,Clinton Hill,Entire home/apt,522.0,31,0
16068,50156236,Brooklyn,Bedford-Stuyvesant,Entire home/apt,86.0,30,108
16069,660801366565819095,Brooklyn,Williamsburg,Private room,100.0,30,49
16070,957362915117972428,Brooklyn,Bedford-Stuyvesant,Entire home/apt,399.0,4,25
16071,34974475,Queens,Woodhaven,Entire home/apt,100.0,30,38
16072,1180249397571221491,Brooklyn,Bedford-Stuyvesant,Private room,52.0,30,0
16073,40796348,Brooklyn,Crown Heights,Private room,290.0,2,14
16074,44262107,Bronx,Concourse,Private room,60.0,30,32
16075,6282629,Manhattan,Harlem,Entire home/apt,78.0,31,56
16076,1133236247856205260,Brooklyn,Clinton Hill,Entire home/apt,360.0,31,0
16077,31834161,Queens,Woodside,Private room,45.0,30,3
16078,52665729,Queens,Sunnyside,Private room,85.0,30,10
16079,53023798,Brooklyn,Prospect Heights,Private room,46.0,30,0
16080,4604991,Brooklyn,Bedford-Stuyvesant,Private room,85.0,3,368
16081,46851568,Brooklyn,Flatbush,Private room,60.0,30,2
16082,723269815133037323,Manhattan,Harlem,Entire home/apt,150.0,30,3
16083,552819087046615521,Manhattan,Harlem,Entire home/apt,126.0,30,1
16084,53831670,Brooklyn,Flatbush,Private room,225.0,2,17
16085,628138206727405883,Brooklyn,Flatbush,Private room,275.0,2,8
16086,873413181470892642,Brooklyn,Fort Greene,Entire home/apt,300.0,30,2
16087,1137884051828743509,Manhattan,Inwood,Private room,61.0,30,0
16088,53892659,Brooklyn,Flatbush,Private room,240.0,2,5
16089,1223331420169049662,Manhattan,Harlem,Entire home/apt,134.0,30,0
16090,1200238572259388527,Queens,Rosedale,Private room,179.0,1,2
16091,43038779,Queens,Woodside,Private room,45.0,30,0
16092,10230429,Queens,Springfield Gardens,Entire home/apt,175.0,60,315
16093,53219891,Manhattan,Battery Park City,Entire home/apt,190.0,30,10
16094,37989689,Brooklyn,Sheepshead Bay,Private room,120.0,30,0
16095,36974600,Queens,Arverne,Entire home/apt,225.0,30,104
16096,1089185458346740440,Brooklyn,East Flatbush,Private room,190.0,3,5
16097,580480407893927850,Queens,Jackson Heights,Private room,88.0,1,111
16098,1105056457017754168,Brooklyn,Mill Basin,Private room,220.0,30,0
16099,40846105,Queens,Ridgewood,Private room,84.0,30,21
16100,738550730671307518,Queens,Ozone Park,Private room,105.0,30,2
16101,20305160,Staten Island,Fort Wadsworth,Entire home/apt,600.0,30,0
16102,698390765330914716,Queens,Woodside,Private room,38.0,30,1
16103,786813426813213019,Brooklyn,Clinton Hill,Entire home/apt,333.0,31,0
16104,736764801777007539,Queens,Woodside,Private room,35.0,30,0
16105,681504125966887847,Queens,Ditmars Steinway,Private room,50.0,30,20
16106,52843726,Brooklyn,Cypress Hills,Entire home/apt,135.0,30,36
16107,752069608196724586,Brooklyn,Clinton Hill,Entire home/apt,361.0,31,0
16108,947563437840108318,Queens,Long Island City,Private room,65.0,30,1
